underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
VXX,23.82,*,VXX170317C00041000,,call,03/18/2017,12/27/2016,41,0.63,0.6,0.62,2,434,0.9056,0.1428,2.2343,-1.4261,2.5161,
VXX,23.82,*,VXX170317C00042000,,call,03/18/2017,12/27/2016,42,0.6,0.55,0.57,120,706,0.9116,0.1326,2.1094,-1.3642,2.3911,
VXX,23.82,*,VXX170317C00043000,,call,03/18/2017,12/27/2016,43,0.62,0.51,0.53,10,2742,0.9197,0.124,1.9957,-1.3138,2.2825,
VXX,23.82,*,VXX170317C00044000,,call,03/18/2017,12/27/2016,44,0.5,0.48,0.5,70,3202,0.9305,0.1171,1.8947,-1.2766,2.1923,
VXX,23.82,*,VXX170317C00045000,,call,03/18/2017,12/27/2016,45,0.46,0.45,0.47,16,3044,0.9398,0.1103,1.7983,-1.2358,2.1014,
VXX,23.82,*,VXX170317C00046000,,call,03/18/2017,12/27/2016,46,0.45,0.42,0.44,10,96,0.9476,0.1037,1.7058,-1.1919,2.01,
VXX,23.82,*,VXX170317C00047000,,call,03/18/2017,12/27/2016,47,0.47,0.39,0.41,0,379,0.9539,0.0972,1.6165,-1.1444,1.9173,
VXX,23.82,*,VXX170317C00048000,,call,03/18/2017,12/27/2016,48,0.5,0.37,0.39,0,458,0.964,0.0925,1.5411,-1.1143,1.8474,
VXX,23.82,*,VXX170317C00049000,,call,03/18/2017,12/27/2016,49,0.58,0.34,0.37,0,652,0.9731,0.0878,1.4694,-1.0827,1.7781,
VXX,23.82,*,VXX170317C00050000,,call,03/18/2017,12/27/2016,50,0.33,0.32,0.34,145,7638,0.9752,0.0816,1.3871,-1.0265,1.6822,
VXX,23.82,*,VXX170317C00051000,,call,03/18/2017,12/27/2016,51,0.41,0.3,0.32,0,75,0.9817,0.077,1.3193,-0.9893,1.6106,
VXX,23.82,*,VXX170317C00052000,,call,03/18/2017,12/27/2016,52,0.35,0.28,0.31,0,715,0.9935,0.0743,1.268,-0.9739,1.5666,
VXX,23.82,*,VXX170317C00053000,,call,03/18/2017,12/27/2016,53,0.38,0.27,0.29,0,76,0.9981,0.0699,1.2046,-0.9337,1.4951,
VXX,23.82,*,VXX170317C00054000,,call,03/18/2017,12/27/2016,54,0.52,0.25,0.28,0,318,1.0085,0.0673,1.158,-0.9164,1.4523,
VXX,23.82,*,VXX170317C00055000,,call,03/18/2017,12/27/2016,55,0.31,0.24,0.26,0,620,1.0109,0.063,1.0972,-0.8723,1.3792,
VXX,23.82,*,VXX170317C00056000,,call,03/18/2017,12/27/2016,56,0.31,0.22,0.25,0,193,1.0197,0.0605,1.0539,-0.8525,1.3363,
VXX,23.82,*,VXX170317C00057000,,call,03/18/2017,12/27/2016,57,0.43,0.21,0.23,0,82,1.0201,0.0562,0.9952,-0.8056,1.2623,
VXX,23.82,*,VXX170317C00058000,,call,03/18/2017,12/27/2016,58,0.52,0.2,0.22,0,377,1.0271,0.0538,0.9542,-0.7832,1.2188,
VXX,23.82,*,VXX170317C00059000,,call,03/18/2017,12/27/2016,59,0.23,0.18,0.21,0,174,1.0336,0.0514,0.9147,-0.7602,1.1757,
VXX,23.82,*,VXX170317C00060000,,call,03/18/2017,12/27/2016,60,0.19,0.17,0.19,98,488,1.0304,0.0472,0.8568,-0.7076,1.0978,
VXX,23.82,*,VXX170317C00061000,,call,03/18/2017,12/27/2016,61,0.46,0.16,0.19,0,82,1.0445,0.0467,0.8387,-0.7118,1.0893,
VXX,23.82,*,VXX170317C00062000,,call,03/18/2017,12/27/2016,62,0.18,0.16,0.18,1,77,1.0487,0.0444,0.8015,-0.6857,1.0452,
VXX,23.82,*,VXX170317C00063000,,call,03/18/2017,12/27/2016,63,0.37,0.15,0.17,0,62,1.0525,0.0421,0.7658,-0.6599,1.0022,
VXX,23.82,*,VXX170317C00064000,,call,03/18/2017,12/27/2016,64,0.29,0.14,0.16,0,140,1.0553,0.0399,0.7301,-0.6325,0.9581,
VXX,23.82,*,VXX170317C00065000,,call,03/18/2017,12/27/2016,65,0.22,0.13,0.15,0,366,1.0572,0.0376,0.6945,-0.6039,0.9131,
VXX,23.82,*,VXX170317C00066000,,call,03/18/2017,12/27/2016,66,0.31,0.12,0.15,0,47,1.0696,0.0372,0.6815,-0.6065,0.9064,
VXX,23.82,*,VXX170317C00067000,,call,03/18/2017,12/27/2016,67,0.26,0.11,0.14,0,42,1.0706,0.035,0.6475,-0.5773,0.862,
VXX,23.82,*,VXX170317C00068000,,call,03/18/2017,12/27/2016,68,0.29,0.11,0.13,0,187,1.0704,0.0328,0.6131,-0.5464,0.816,
VXX,23.82,*,VXX170317C00069000,,call,03/18/2017,12/27/2016,69,0.31,0.1,0.12,0,104,1.0693,0.0305,0.5787,-0.5147,0.7694,
VXX,23.82,*,VXX170317C00070000,,call,03/18/2017,12/27/2016,70,0.15,0.1,0.12,0,2175,1.0807,0.0303,0.569,-0.517,0.7647,
VXX,23.82,*,VXX170317C00071000,,call,03/18/2017,12/27/2016,71,0.24,0.09,0.11,0,93,1.0784,0.0281,0.5356,-0.4845,0.7182,
VXX,23.82,*,VXX170317C00072000,,call,03/18/2017,12/27/2016,72,0.12,0.08,0.11,0,505,1.0893,0.0279,0.5269,-0.4863,0.7137,
VXX,23.82,*,VXX170317C00075000,,call,03/18/2017,12/27/2016,75,0.09,0.07,0.09,15,2005,1.0903,0.0233,0.4524,-0.4183,0.6133,
VXX,23.82,*,VXX170317P00010000,,put,03/18/2017,12/27/2016,10,0,0,0.02,0,0,0.8011,-0.0062,0.1946,-0.0969,0.1938,
VXX,23.82,*,VXX170317P00011000,,put,03/18/2017,12/27/2016,11,0,0,0.02,0,0,0.7202,-0.0069,0.24,-0.0966,0.2149,
VXX,23.82,*,VXX170317P00012000,,put,03/18/2017,12/27/2016,12,0,0,0.03,0,0,0.6813,-0.0104,0.3637,-0.131,0.3081,
VXX,23.82,*,VXX170317P00013000,,put,03/18/2017,12/27/2016,13,0,0,0.03,0,0,0.6088,-0.0116,0.4477,-0.1288,0.339,
VXX,23.82,*,VXX170317P00014000,,put,03/18/2017,12/27/2016,14,0.01,0,0.04,0,201,0.5661,-0.0162,0.6401,-0.1592,0.4506,
VXX,23.82,*,VXX170317P00015000,,put,03/18/2017,12/27/2016,15,0.04,0.02,0.06,0,28431,0.536,-0.0244,0.9572,-0.2133,0.638,
VXX,23.82,*,VXX170317P00016000,,put,03/18/2017,12/27/2016,16,0.08,0.07,0.08,9,5333,0.4969,-0.0337,1.3508,-0.2586,0.8346,
VXX,23.82,*,VXX170317P00017000,,put,03/18/2017,12/27/2016,17,0.18,0.17,0.18,8,13389,0.5175,-0.0648,2.1917,-0.455,1.4103,
VXX,23.82,*,VXX170317P00018000,,put,03/18/2017,12/27/2016,18,0.36,0.34,0.36,10,25541,0.5448,-0.1097,3.0892,-0.7107,2.0929,
VXX,23.82,*,VXX170317P00019000,,put,03/18/2017,12/27/2016,19,0.71,0.6,0.62,0,2952,0.5694,-0.1627,3.8737,-0.9732,2.743,
VXX,23.82,*,VXX170317P00020000,,put,03/18/2017,12/27/2016,20,0.97,0.95,0.97,40,11348,0.5944,-0.2209,4.4771,-1.2253,3.3094,
VXX,23.82,*,VXX170317P00021000,,put,03/18/2017,12/27/2016,21,1.41,1.39,1.41,33,6735,0.6202,-0.2806,4.8726,-1.4511,3.7577,
VXX,23.82,*,VXX170317P00022000,,put,03/18/2017,12/27/2016,22,1.9,1.89,1.92,28,8285,0.6431,-0.3386,5.1014,-1.6328,4.0793,
VXX,23.82,*,VXX170317P00023000,,put,03/18/2017,12/27/2016,23,2.5,2.48,2.5,4220,6219,0.6656,-0.3936,5.1826,-1.7764,4.2895,
VXX,23.82,*,VXX170317P00024000,,put,03/18/2017,12/27/2016,24,3.1,3.1,3.15,5781,13179,0.6897,-0.4444,5.1363,-1.8899,4.4054,
VXX,23.82,*,VXX170317P00025000,,put,03/18/2017,12/27/2016,25,3.85,3.75,3.85,24,13341,0.7129,-0.4906,5.0169,-1.9711,4.4475,
VXX,23.82,*,VXX170317P00026000,,put,03/18/2017,12/27/2016,26,4.55,4.5,4.6,32,3166,0.7369,-0.5318,4.8396,-2.0307,4.4346,
VXX,23.82,*,VXX170317P00027000,,put,03/18/2017,12/27/2016,27,5.22,5.25,5.35,47,7202,0.752,-0.5708,4.6822,-2.0451,4.3785,
VXX,23.82,*,VXX170317P00028000,,put,03/18/2017,12/27/2016,28,6.12,6.05,6.15,319,10469,0.7709,-0.6049,4.4796,-2.0549,4.294,
VXX,23.82,*,VXX170317P00029000,,put,03/18/2017,12/27/2016,29,7.1,6.85,7,0,1685,0.7948,-0.6336,4.2465,-2.0699,4.197,
VXX,23.82,*,VXX170317P00030000,,put,03/18/2017,12/27/2016,30,7.81,7.7,7.8,6,3222,0.8008,-0.6651,4.0793,-2.0171,4.0621,
VXX,23.82,*,VXX170317P00031000,,put,03/18/2017,12/27/2016,31,8.65,8.55,8.7,0,778,0.8261,-0.6867,3.8473,-2.0237,3.9523,
VXX,23.82,*,VXX170317P00032000,,put,03/18/2017,12/27/2016,32,9.5,9.45,9.55,3,1929,0.8342,-0.712,3.6677,-1.9658,3.8047,
VXX,23.82,*,VXX170317P00033000,,put,03/18/2017,12/27/2016,33,10.25,10.35,10.45,0,626,0.8511,-0.7316,3.4737,-1.9367,3.6764,
VXX,23.82,*,VXX170317P00034000,,put,03/18/2017,12/27/2016,34,11.15,11.25,11.35,0,4564,0.8643,-0.7504,3.2942,-1.8928,3.5406,
VXX,23.82,*,VXX170317P00035000,,put,03/18/2017,12/27/2016,35,12.1,12.15,12.25,2,2628,0.874,-0.7687,3.1253,-1.8348,3.3968,
VXX,23.82,*,VXX170317P00036000,,put,03/18/2017,12/27/2016,36,13.05,13.05,13.2,3,7340,0.8954,-0.7806,2.9605,-1.8231,3.2963,
VXX,23.82,*,VXX170317P00037000,,put,03/18/2017,12/27/2016,37,13.75,14,14.1,0,415,0.8988,-0.7981,2.8089,-1.7412,3.1396,
VXX,23.82,*,VXX170317P00038000,,put,03/18/2017,12/27/2016,38,14.8,14.95,15.05,0,546,0.9153,-0.8091,2.6667,-1.7131,3.0353,
VXX,23.82,*,VXX170317P00039000,,put,03/18/2017,12/27/2016,39,16,15.85,15.95,68,332,0.9124,-0.8263,2.5221,-1.6074,2.8614,
VXX,23.82,*,VXX170317P00040000,,put,03/18/2017,12/27/2016,40,16.49,16.8,16.95,0,10666,0.942,-0.8299,2.4102,-1.6373,2.8233,
VXX,23.82,*,VXX170317P00041000,,put,03/18/2017,12/27/2016,41,17.75,17.7,17.9,0,203,0.9524,-0.8398,2.2925,-1.5904,2.7151,
VXX,23.82,*,VXX170317P00042000,,put,03/18/2017,12/27/2016,42,18.85,18.65,18.85,0,134,0.9608,-0.8496,2.18,-1.5375,2.6046,
VXX,23.82,*,VXX170317P00043000,,put,03/18/2017,12/27/2016,43,19.8,19.65,19.8,0,45,0.9672,-0.8592,2.0713,-1.4785,2.4912,
VXX,23.82,*,VXX170317P00044000,,put,03/18/2017,12/27/2016,44,20.3,20.65,20.8,0,199,0.9924,-0.8616,1.9959,-1.4995,2.463,
VXX,23.82,*,VXX170317P00045000,,put,03/18/2017,12/27/2016,45,20.05,21.6,21.75,0,194,0.9958,-0.8708,1.8967,-1.4328,2.3487,
VXX,23.82,*,VXX170317P00046000,,put,03/18/2017,12/27/2016,46,22.45,22.5,22.7,0,79,0.9972,-0.88,1.7985,-1.3601,2.2301,
VXX,23.82,*,VXX170317P00047000,,put,03/18/2017,12/27/2016,47,22,23.5,23.7,0,76,1.0197,-0.8818,1.7409,-1.3762,2.2074,
VXX,23.82,*,VXX170317P00048000,,put,03/18/2017,12/27/2016,48,22.65,24.45,24.65,0,86,1.018,-0.8908,1.6478,-1.296,2.0861,
VXX,23.82,*,VXX170317P00049000,,put,03/18/2017,12/27/2016,49,23.95,25.45,25.65,0,75,1.039,-0.8922,1.5991,-1.3096,2.066,
VXX,23.82,*,VXX170317P00050000,,put,03/18/2017,12/27/2016,50,26.6,26.4,26.6,1,150,1.0344,-0.9011,1.5089,-1.2218,1.9408,
VXX,23.82,*,VXX170317P00051000,,put,03/18/2017,12/27/2016,51,25.85,27.4,27.6,0,50,1.0541,-0.9023,1.4676,-1.2338,1.9237,
VXX,23.82,*,VXX170317P00052000,,put,03/18/2017,12/27/2016,52,28.55,28.35,28.55,36,166,1.0462,-0.9112,1.3784,-1.1382,1.7932,
VXX,23.82,*,VXX170317P00053000,,put,03/18/2017,12/27/2016,53,27.45,29.35,29.55,0,39,1.0647,-0.9122,1.3431,-1.1482,1.7782,
VXX,23.82,*,VXX170317P00054000,,put,03/18/2017,12/27/2016,54,28.75,30.3,30.55,0,85,1.0828,-0.9131,1.3103,-1.1582,1.7643,
VXX,23.82,*,VXX170317P00055000,,put,03/18/2017,12/27/2016,55,29.7,31.3,31.5,0,98,1.0708,-0.9218,1.2232,-1.0535,1.6288,
VXX,23.82,*,VXX170317P00056000,,put,03/18/2017,12/27/2016,56,30.5,32.3,32.5,0,39,1.0879,-0.9226,1.1953,-1.0622,1.617,
VXX,23.82,*,VXX170317P00057000,,put,03/18/2017,12/27/2016,57,30.55,33.25,33.5,0,1,1.1045,-0.9233,1.1688,-1.0703,1.6054,
VXX,23.82,*,VXX170317P00058000,,put,03/18/2017,12/27/2016,58,26.4,34.25,34.45,0,36,1.0881,-0.932,1.0816,-0.9566,1.4635,
VXX,23.82,*,VXX170317P00059000,,put,03/18/2017,12/27/2016,59,28.25,35.25,35.45,0,5,1.1039,-0.9326,1.059,-0.9635,1.4537,
VXX,23.82,*,VXX170317P00060000,,put,03/18/2017,12/27/2016,60,33.55,36.25,36.45,0,41,1.1192,-0.9332,1.0376,-0.97,1.4441,
VXX,23.82,*,VXX170317P00061000,,put,03/18/2017,12/27/2016,61,35.55,37.2,37.45,0,36,1.1344,-0.9337,1.0175,-0.9769,1.4354,
VXX,23.82,*,VXX170317P00062000,,put,03/18/2017,12/27/2016,62,33.85,38.2,38.4,0,689,1.1122,-0.9425,0.9292,-0.8517,1.2851,
VXX,23.82,*,VXX170317P00063000,,put,03/18/2017,12/27/2016,63,33.4,39.2,39.4,0,5,1.1265,-0.9429,0.9121,-0.8573,1.2777,
VXX,23.82,*,VXX170317P00064000,,put,03/18/2017,12/27/2016,64,38.15,40.2,40.4,0,809,1.1406,-0.9433,0.8961,-0.863,1.2709,
VXX,23.82,*,VXX170317P00065000,,put,03/18/2017,12/27/2016,65,29.85,41.2,41.4,0,27,1.1543,-0.9437,0.8805,-0.8682,1.2639,
VXX,23.82,*,VXX170317P00066000,,put,03/18/2017,12/27/2016,66,34.85,42.15,42.4,0,882,1.1679,-0.944,0.8659,-0.8735,1.2575,
VXX,23.82,*,VXX170317P00067000,,put,03/18/2017,12/27/2016,67,41.45,43.15,43.4,0,46,1.1812,-0.9444,0.852,-0.8789,1.2515,
VXX,23.82,*,VXX170317P00068000,,put,03/18/2017,12/27/2016,68,42.3,44.15,44.35,0,513,1.1515,-0.9531,0.7635,-0.7409,1.0932,
VXX,23.82,*,VXX170317P00069000,,put,03/18/2017,12/27/2016,69,35.05,45.15,45.35,0,23,1.1642,-0.9533,0.752,-0.7457,1.0887,
VXX,23.82,*,VXX170317P00070000,,put,03/18/2017,12/27/2016,70,38.2,46.15,46.35,0,17,1.1766,-0.9536,0.7408,-0.7498,1.0839,
VXX,23.82,*,VXX170317P00071000,,put,03/18/2017,12/27/2016,71,45.4,47.15,47.35,0,3,1.1889,-0.9538,0.73,-0.754,1.0792,
VXX,23.82,*,VXX170317P00072000,,put,03/18/2017,12/27/2016,72,46.2,48.15,48.35,0,75,1.2009,-0.9541,0.7198,-0.7581,1.0748,
VXX,23.82,*,VXX170317P00075000,,put,03/18/2017,12/27/2016,75,49.25,51.1,51.35,0,17,1.236,-0.9547,0.6917,-0.7705,1.0631,
VXX,23.82,*,VXX170616C00012000,,call,06/17/2017,12/27/2016,12,16.35,11.7,11.95,0,0,0.5835,0.9725,0.6646,-0.1835,1.0308,
VXX,23.82,*,VXX170616C00013000,,call,06/17/2017,12/27/2016,13,10.8,10.8,11.05,5,2,0.5971,0.9544,0.9843,-0.2808,1.5623,
VXX,23.82,*,VXX170616C00014000,,call,06/17/2017,12/27/2016,14,10.09,9.9,10.15,0,9,0.588,0.9363,1.3016,-0.3581,2.0344,
VXX,23.82,*,VXX170616C00015000,,call,06/17/2017,12/27/2016,15,9.29,9.1,9.35,10,32,0.6063,0.9074,1.6782,-0.4878,2.7044,
VXX,23.82,*,VXX170616C00016000,,call,06/17/2017,12/27/2016,16,8.85,8.35,8.5,0,1,0.5896,0.8831,2.0426,-0.5604,3.2009,
VXX,23.82,*,VXX170616C00017000,,call,06/17/2017,12/27/2016,17,8.95,7.65,7.85,0,10,0.6183,0.8441,2.3729,-0.7135,3.9,
VXX,23.82,*,VXX170616C00018000,,call,06/17/2017,12/27/2016,18,7.3,7.05,7.25,0,51,0.6402,0.8054,2.6381,-0.8486,4.4893,
VXX,23.82,*,VXX170616C00019000,,call,06/17/2017,12/27/2016,19,6.75,6.5,6.65,80,27,0.6483,0.7685,2.8832,-0.9497,4.9682,
VXX,23.82,*,VXX170616C00020000,,call,06/17/2017,12/27/2016,20,6.15,6,6.15,253,259,0.6652,0.7304,3.0464,-1.0554,5.3864,
VXX,23.82,*,VXX170616C00021000,,call,06/17/2017,12/27/2016,21,5.65,5.55,5.7,10,18,0.6811,0.6935,3.161,-1.1472,5.723,
VXX,23.82,*,VXX170616C00022000,,call,06/17/2017,12/27/2016,22,5.45,5.15,5.35,0,48,0.7053,0.6585,3.1915,-1.2412,5.9837,
VXX,23.82,*,VXX170616C00023000,,call,06/17/2017,12/27/2016,23,5.19,4.75,4.9,0,31,0.7056,0.6242,3.2987,-1.2832,6.1866,
VXX,23.82,*,VXX170616C00024000,,call,06/17/2017,12/27/2016,24,4.6,4.45,4.6,237,388,0.7239,0.5929,3.2883,-1.3458,6.3272,
VXX,23.82,*,VXX170616C00025000,,call,06/17/2017,12/27/2016,25,4.23,4.2,4.35,15,403,0.7443,0.5644,3.2448,-1.4033,6.4193,
VXX,23.82,*,VXX170616C00026000,,call,06/17/2017,12/27/2016,26,4.33,3.8,4,0,333,0.7442,0.5339,3.2761,-1.4162,6.4807,
VXX,23.82,*,VXX170616C00027000,,call,06/17/2017,12/27/2016,27,3.82,3.6,3.8,0,101,0.7629,0.5093,3.2066,-1.4562,6.5025,
VXX,23.82,*,VXX170616C00028000,,call,06/17/2017,12/27/2016,28,3.5,3.35,3.5,13,290,0.7624,0.4814,3.2062,-1.4538,6.4971,
VXX,23.82,*,VXX170616C00029000,,call,06/17/2017,12/27/2016,29,3.24,3.15,3.35,4,229,0.7814,0.4609,3.1163,-1.4842,6.4729,
VXX,23.82,*,VXX170616C00030000,,call,06/17/2017,12/27/2016,30,2.96,2.98,3.05,27,1783,0.7741,0.4332,3.1168,-1.4564,6.4128,
VXX,23.82,*,VXX170616C00031000,,call,06/17/2017,12/27/2016,31,3.05,2.77,2.93,0,61,0.7918,0.4157,3.021,-1.4769,6.3584,
VXX,23.82,*,VXX170616C00032000,,call,06/17/2017,12/27/2016,32,2.65,2.6,2.71,51,478,0.7912,0.3927,2.9802,-1.4546,6.2677,
VXX,23.82,*,VXX170616C00033000,,call,06/17/2017,12/27/2016,33,2.73,2.48,2.57,0,324,0.8008,0.3751,2.9043,-1.4522,6.1826,
VXX,23.82,*,VXX170616C00034000,,call,06/17/2017,12/27/2016,34,2.7,2.32,2.46,0,294,0.8132,0.3599,2.8212,-1.4544,6.0986,
VXX,23.82,*,VXX170616C00035000,,call,06/17/2017,12/27/2016,35,2.26,2.13,2.25,210,668,0.8071,0.3379,2.7779,-1.4103,5.9593,
VXX,23.82,*,VXX170616C00036000,,call,06/17/2017,12/27/2016,36,2.25,2.04,2.11,0,199,0.8104,0.3209,2.7099,-1.387,5.8374,
VXX,23.82,*,VXX170616C00037000,,call,06/17/2017,12/27/2016,37,2.04,1.91,2.05,0,67,0.8257,0.3105,2.6222,-1.3934,5.7556,
VXX,23.82,*,VXX170616C00038000,,call,06/17/2017,12/27/2016,38,1.91,1.81,1.92,10,84,0.8274,0.2948,2.5569,-1.3639,5.6231,
VXX,23.82,*,VXX170616C00039000,,call,06/17/2017,12/27/2016,39,1.83,1.73,1.75,21,47,0.8199,0.2756,2.4989,-1.3091,5.4463,
VXX,23.82,*,VXX170616C00040000,,call,06/17/2017,12/27/2016,40,1.68,1.62,1.68,11,600,0.8291,0.2651,2.4237,-1.2982,5.3416,
VXX,23.82,*,VXX170616C00041000,,call,06/17/2017,12/27/2016,41,1.72,1.53,1.6,0,429,0.8352,0.254,2.3531,-1.2789,5.2242,
VXX,23.82,*,VXX170616C00042000,,call,06/17/2017,12/27/2016,42,1.6,1.44,1.57,10,242,0.8498,0.2476,2.2816,-1.2837,5.1539,
VXX,23.82,*,VXX170616C00043000,,call,06/17/2017,12/27/2016,43,1.58,1.31,1.48,0,63,0.8517,0.2358,2.2174,-1.2531,5.0201,
VXX,23.82,*,VXX170616C00044000,,call,06/17/2017,12/27/2016,44,1.67,1.28,1.41,0,25,0.8564,0.2261,2.1538,-1.2305,4.9029,
VXX,23.82,*,VXX170616C00045000,,call,06/17/2017,12/27/2016,45,1.41,1.23,1.33,0,189,0.8579,0.2154,2.0914,-1.1991,4.7693,
VXX,23.82,*,VXX170616C00046000,,call,06/17/2017,12/27/2016,46,1.25,1.17,1.28,0,29,0.8647,0.2078,2.0317,-1.1832,4.6697,
VXX,23.82,*,VXX170616C00047000,,call,06/17/2017,12/27/2016,47,1.28,1.11,1.22,0,128,0.8685,0.1993,1.9731,-1.1592,4.555,
VXX,23.82,*,VXX170616C00048000,,call,06/17/2017,12/27/2016,48,1.26,1.05,1.15,0,99,0.8691,0.1898,1.9141,-1.126,4.4219,
VXX,23.82,*,VXX170616C00049000,,call,06/17/2017,12/27/2016,49,1.58,1,1.11,0,61,0.8756,0.1835,1.8607,-1.1109,4.3304,
VXX,23.82,*,VXX170616C00050000,,call,06/17/2017,12/27/2016,50,1,0.93,1.01,112,732,0.867,0.1708,1.7959,-1.0513,4.1387,
VXX,23.82,*,VXX170616C00051000,,call,06/17/2017,12/27/2016,51,0.99,0.85,1,2,31,0.8792,0.168,1.7517,-1.0545,4.0938,
VXX,23.82,*,VXX170616C00052000,,call,06/17/2017,12/27/2016,52,0.96,0.82,0.96,2,572,0.8834,0.1618,1.702,-1.0343,3.9965,
VXX,23.82,*,VXX170616C00055000,,call,06/17/2017,12/27/2016,55,0.85,0.7,0.84,0,143,0.8922,0.1439,1.5587,-0.966,3.6963,
VXX,23.82,*,VXX170616C00060000,,call,06/17/2017,12/27/2016,60,0.65,0.54,0.68,8,1024,0.9054,0.1192,1.3488,-0.8609,3.2462,
VXX,23.82,*,VXX170616C00065000,,call,06/17/2017,12/27/2016,65,0.53,0.45,0.56,1,155,0.9182,0.1001,1.1729,-0.7699,2.8628,
VXX,23.82,*,VXX170616C00070000,,call,06/17/2017,12/27/2016,70,0.43,0.37,0.47,4,2141,0.9313,0.0852,1.0271,-0.6934,2.5425,
VXX,23.82,*,VXX170616P00012000,,put,06/17/2017,12/27/2016,12,0.08,0.06,0.08,26,262,0.545,-0.0213,0.5748,-0.1323,0.8327,
VXX,23.82,*,VXX170616P00013000,,put,06/17/2017,12/27/2016,13,0.18,0.14,0.19,0,215,0.5806,-0.0422,0.9511,-0.2484,1.4678,
VXX,23.82,*,VXX170616P00014000,,put,06/17/2017,12/27/2016,14,0.32,0.27,0.32,79,310,0.5911,-0.0644,1.3063,-0.3535,2.0524,
VXX,23.82,*,VXX170616P00015000,,put,06/17/2017,12/27/2016,15,0.51,0.47,0.51,10,227,0.6054,-0.0924,1.6777,-0.4761,2.6997,
VXX,23.82,*,VXX170616P00016000,,put,06/17/2017,12/27/2016,16,0.8,0.73,0.77,0,437,0.6228,-0.1252,2.0296,-0.6092,3.3596,
VXX,23.82,*,VXX170616P00017000,,put,06/17/2017,12/27/2016,17,1.09,1.04,1.1,0,2186,0.6412,-0.1609,2.3363,-0.7431,3.9816,
VXX,23.82,*,VXX170616P00018000,,put,06/17/2017,12/27/2016,18,1.47,1.43,1.54,564,12084,0.6691,-0.1995,2.5627,-0.8876,4.5582,
VXX,23.82,*,VXX170616P00019000,,put,06/17/2017,12/27/2016,19,1.95,1.88,1.94,1,236,0.6748,-0.2348,2.7923,-0.983,5.0083,
VXX,23.82,*,VXX170616P00020000,,put,06/17/2017,12/27/2016,20,2.36,2.38,2.44,16,3423,0.6899,-0.2713,2.947,-1.0841,5.4041,
VXX,23.82,*,VXX170616P00021000,,put,06/17/2017,12/27/2016,21,2.96,2.92,3.05,51,512,0.7151,-0.3069,3.013,-1.1903,5.7268,
VXX,23.82,*,VXX170616P00022000,,put,06/17/2017,12/27/2016,22,3.55,3.5,3.6,5003,454,0.7214,-0.3408,3.1184,-1.2532,5.9793,
VXX,23.82,*,VXX170616P00023000,,put,06/17/2017,12/27/2016,23,4.11,4.15,4.2,758,251,0.7294,-0.3737,3.1852,-1.3081,6.1754,
VXX,23.82,*,VXX170616P00024000,,put,06/17/2017,12/27/2016,24,4.83,4.7,4.85,68,458,0.7394,-0.405,3.215,-1.3563,6.3188,
VXX,23.82,*,VXX170616P00025000,,put,06/17/2017,12/27/2016,25,5.51,5.45,5.55,26,1719,0.752,-0.4342,3.2097,-1.3998,6.4156,
VXX,23.82,*,VXX170616P00026000,,put,06/17/2017,12/27/2016,26,6.19,6.15,6.3,0,469,0.7674,-0.4609,3.1732,-1.4407,6.473,
VXX,23.82,*,VXX170616P00027000,,put,06/17/2017,12/27/2016,27,7.1,6.9,7.1,0,77,0.7862,-0.4847,3.1099,-1.4815,6.4994,
VXX,23.82,*,VXX170616P00028000,,put,06/17/2017,12/27/2016,28,7.75,7.6,7.8,0,942,0.7859,-0.5117,3.1123,-1.4803,6.5014,
VXX,23.82,*,VXX170616P00029000,,put,06/17/2017,12/27/2016,29,8.45,8.4,8.55,0,688,0.7897,-0.5365,3.0855,-1.4811,6.477,
VXX,23.82,*,VXX170616P00030000,,put,06/17/2017,12/27/2016,30,9.23,9.2,9.35,1,2501,0.7982,-0.5584,3.0327,-1.4862,6.4344,
VXX,23.82,*,VXX170616P00031000,,put,06/17/2017,12/27/2016,31,9.25,10.05,10.2,0,288,0.8116,-0.5771,2.9584,-1.4983,6.3825,
VXX,23.82,*,VXX170616P00032000,,put,06/17/2017,12/27/2016,32,10.9,10.85,11,0,974,0.8146,-0.5982,2.9124,-1.4849,6.3064,
VXX,23.82,*,VXX170616P00033000,,put,06/17/2017,12/27/2016,33,11.81,11.65,11.85,0,2297,0.8232,-0.6159,2.8461,-1.4809,6.2278,
VXX,23.82,*,VXX170616P00034000,,put,06/17/2017,12/27/2016,34,12.8,12.5,12.7,0,169,0.8296,-0.6334,2.7833,-1.4697,6.1374,
VXX,23.82,*,VXX170616P00035000,,put,06/17/2017,12/27/2016,35,13.45,13.35,13.6,0,103,0.8422,-0.647,2.7058,-1.4718,6.0573,
VXX,23.82,*,VXX170616P00036000,,put,06/17/2017,12/27/2016,36,14.5,14.25,14.45,0,212,0.8447,-0.6639,2.6487,-1.4481,5.947,
VXX,23.82,*,VXX170616P00037000,,put,06/17/2017,12/27/2016,37,15.01,15.1,15.3,0,28,0.8453,-0.6808,2.5922,-1.4182,5.8246,
VXX,23.82,*,VXX170616P00038000,,put,06/17/2017,12/27/2016,38,13.5,16,16.2,0,10,0.8529,-0.6936,2.524,-1.4046,5.722,
